status,badgeCategory_name,Company_Name,Company_Type,Country_of_Residence,created_at,Industry,Is_this_your_first_time_attending_Ai_Everything,is_upgraded,isDropOff,Job_Title,Media_Type,Nationality,need_approval,operatingSystem,paid_amount_egp,paid_amount_usd,Payment Method,payment_card,payment_status,promoCode_id,promoCode_name,Publication_Name,Publication_Website,School_Name,source,Stage_Of_Funding,Student_ID,ticketType,Title,updated_at,Upload_here_your_Press_credentials_company_badge_ID_etc,urn,utm_campaign,utm_content,utm_medium,utm_source,utm_term,Visa_invitation_Letter,What_day_would_you_like_to_attend_the_training_on,What_Products_Services_Are_You_Looking_For,Who_Are_You_Funded_By,Would_you_like_to_attend_AWS_training_academy_session
Completed,All Access Pass,CEE AI Hub,Accelerator / Incubator,Poland,"""2026-01-12T14:13:43.391Z""",Artificial Intelligence,,FALSE,FALSE,AI Engineer,,Poland,FALSE,Mac OS X 10.15,0,0,FOC,,FOC,4c3807e4-26d4-4692-9852-c15b0c981650,AIEEBMFR0S,,,,Online Page,,,Delegate,,"""2026-01-12T14:14:05.000Z""",,7652196252,,,,,,Yes,,"Creative Economy, Education Tech, Unmanned Aerial Vehicles (Drones), Incubator/Accelerator/Investment",,
Completed,Exhibitor,bmb,,Egypt,"""2026-01-12T14:09:55.929Z""",,,FALSE,FALSE,Business Developement Manager ,,Egypt,FALSE,Windows NT 10.0,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-12T14:09:55.929Z""",,4645958253,,,,,,No,,,,
Completed,Exhibitor,BMB Solutions,,Lebanon,"""2026-01-12T14:09:30.714Z""",,,FALSE,FALSE,COO,,Lebanon,FALSE,Windows NT 10.0,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-12T14:09:30.714Z""",,2809505560,,,,,,No,,,,
Completed,Exhibitor,BMB,,Egypt,"""2026-01-12T14:06:51.644Z""",,,FALSE,FALSE,Automation Enginner,,Egypt,FALSE,Windows NT 10.0,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-12T14:06:51.644Z""",,3507563771,,,,,,No,,,,
Completed,Visitor Pass,WVB Data,SME,Egypt,"""2026-01-12T13:59:31.437Z""",Big Data & Analytics,,FALSE,FALSE,Director,,Egypt,FALSE,Windows NT 10.0,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T13:59:31.437Z""",,8082338493,,,NtegralOneSolutions,VisitorInvite,,No,,"Big Data & Analytics, Digital Finance, Ecommerce, Education Tech, Incubator/Accelerator/Investment",,
Drop Off,All Access Pass,Saudi scape co,SME,Saudi Arabia,"""2026-01-12T13:52:10.515Z""",Cyber Security,,FALSE,TRUE,Planning and development manager ,,Sudan,FALSE,iPhone,0,0,,,Unpaid,,,,,,Online Page,,,Delegate,,"""2026-01-14T00:00:01.000Z""",,7547578841,,,,,,Yes,,"Cybersecurity, Data Centres, Education Tech, Energy Tech, HealthTech",,
Completed,Media,,,Egypt,"""2026-01-12T13:21:37.753Z""",,Yes,FALSE,FALSE,reporter ,Website,Egypt,FALSE,Windows NT 10.0,0,0,,,FOC,,,CNN business Arabic,https://cnnbusinessarabic.com/,,Online Page,,,Media,Ms,"""2026-01-13T06:59:05.855Z""",https://macber-registration.s3.eu-north-1.amazonaws.com/uploads/3dcd2e4d-9cda-4cc4-b239-82c078495161_20260112_132137.webp,9615110085,,,,,,No,,,,
Completed,Exhibitor,BMB Drive,,Egypt,"""2026-01-12T13:14:33.890Z""",,,FALSE,FALSE,Data Analyst,,Egypt,FALSE,Windows NT 10.0,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-12T13:14:33.890Z""",,4304141463,,,,,,No,,,,
Completed,Visitor Pass,Independent AI Consulting,Startup,Kenya,"""2026-01-12T12:57:43.874Z""",Artificial Intelligence,,FALSE,FALSE,Generative AI and Prompt Engineering Consultant,,Kenya,FALSE,Android 10,0,4.9,international,card,Paid,b9a52baf-ecb6-42e6-8cd9-207e8b9dc20b,prepop5MCB1W,,,,Pre Pop,Idea Stage/Bootstrapping,,Visitor Pass,,"""2026-01-14T14:17:46.000Z""",,3581030266,20260107_aiemea26_vispromprepop_Ahmed,,email,Eloqua,,No,,"Artificial Intelligence, Cloud Services, Coding and Development, Software Services, Internet of Things (IOT)",Other,
Completed,Media,,,Egypt,"""2026-01-12T12:46:51.369Z""",,Yes,FALSE,FALSE,Journalist,News,Egypt,FALSE,Windows NT 10.0,0,0,,,FOC,,,daily news,https://www.dailynewsegypt.com/,,Online Page,,,Media,Mrs,"""2026-01-13T06:59:23.337Z""",https://macber-registration.s3.eu-north-1.amazonaws.com/uploads/3dcd2e4d-9cda-4cc4-b239-82c078495161_20260112_124651.webp,7798000140,,,,,,No,,,,
Completed,Visitor Pass,AI,SME,Jordan,"""2026-01-12T12:30:29.074Z""",Artificial Intelligence,,FALSE,FALSE,AI Engineer,,Jordan,FALSE,Windows NT 10.0,0,7,international,card,Paid,,,,,,Online Page,,,Visitor Pass,,"""2026-01-12T12:33:52.000Z""",,9703995633,,,,,,No,,"3D Printing & Printing Services, Data Centres, Cybersecurity",,
Completed,Exhibitor,BMB Drive,,Egypt,"""2026-01-12T12:29:14.844Z""",,,FALSE,FALSE,Sales Account Manager,,Egypt,FALSE,Windows NT 10.0,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-12T12:29:14.844Z""",,4397288299,,,,,,No,,,,
Completed,Workshop Pass,Diadona For Media and Production Services,Media,Lebanon,"""2026-01-12T12:24:33.515Z""",Media & Advertising,,FALSE,FALSE,Head of audio visual Department,,Lebanon,FALSE,Windows NT 10.0,0,15,international,card,Paid,42418106-f265-4142-95ac-07f969d4669c,AIEEGY50,,,,Online Page,,,Workshop Pass,,"""2026-01-12T12:46:52.000Z""",,8448235527,,,,,,No,,"Marketing & Advertising Tech, Media",,
Completed,Visitor Pass,Mindrockets,Corporate,Jordan,"""2026-01-12T12:17:18.819Z""",Artificial Intelligence,,FALSE,FALSE,Business Development Manger,,Jordan,FALSE,Windows NT 10.0,0,7,international,card,Paid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-12T12:20:40.000Z""",,7120681641,20260107_aiemea26_vispromprepop_Ahmed,,email,Eloqua,,No,,"Smart Cities, Future Mobility & Transportation",,
Drop Off,Workshop Pass,Valerie Information Technology,Startup,Rwanda,"""2026-01-12T12:16:21.276Z""",Cloud Services,,FALSE,TRUE,CEO,,Sudan,FALSE,iPhone,0,30,international,,Unpaid,,,,,,Online Page,Pre-Seed,,Workshop Pass,,"""2026-01-14T00:00:03.000Z""",,3658497914,,,,,,Yes,,"Cloud Services, Cybersecurity, Artificial Intelligence, Internet of Things (IOT), Smart Home & Smart Workplace",Family Office,
Completed,Exhibitor,BMB,,Egypt,"""2026-01-12T12:14:53.546Z""",,,FALSE,FALSE,Intelligent Automation Technical Lead,,Egypt,FALSE,Windows NT 10.0,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-12T12:14:53.546Z""",,8296794655,,,,,,No,,,,
Completed,Exhibitor,BMB Group,,Egypt,"""2026-01-12T11:48:11.623Z""",,,FALSE,FALSE,Data Analyst Engineer,,Egypt,FALSE,Windows NT 10.0,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-12T11:48:11.623Z""",,3104246661,,,,,,No,,,,
Completed,Exhibitor,BMB Group,,Egypt,"""2026-01-12T11:44:01.064Z""",,,FALSE,FALSE,AI and Automation Engineer,,Egypt,FALSE,Windows NT 10.0,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-12T11:44:01.064Z""",,8339732792,,,,,,No,,,,
Completed,Exhibitor,emotii,,India,"""2026-01-12T11:25:24.562Z""",,,FALSE,FALSE,Sr Mgr Business Develpment,,India,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-12T11:25:24.562Z""",,1435616418,,,,,,No,,,,
Completed,Visitor Pass,Arias,Corporate,Egypt,"""2026-01-12T11:24:02.548Z""",Artificial Intelligence,,FALSE,FALSE,AI Engineer,,Egypt,FALSE,Windows NT 10.0,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T11:24:02.548Z""",,2676128035,,,NtegralOneSolutions,VisitorInvite,,No,,"Unmanned Aerial Vehicles (Drones), Quantum & High Performance Computing, Gaming, Artificial Intelligence",,
Completed,Visitor Pass,Elsewedy University of Technology,Academia,Egypt,"""2026-01-12T11:15:04.944Z""",Education,,FALSE,FALSE,Assistant professor ,,Egypt,FALSE,iPhone,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T11:15:04.944Z""",,9578869543,,,NtegralOneSolutions,VisitorInvite,,No,,"Cybersecurity, Education Tech, Internet of Things (IOT)",,
Completed,Visitor Pass,CNTXT,Corporate,Egypt,"""2026-01-12T11:03:42.088Z""",Artificial Intelligence,,FALSE,FALSE,Senior AI Engineer,,Egypt,FALSE,Linux x86_64,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T11:03:42.088Z""",,7128408510,,,NtegralOneSolutions,VisitorInvite,,No,,"3D Printing & Printing Services, Artificial Intelligence, Big Data & Analytics, Cloud Services, Coding and Development",,
Completed,Visitor Pass,VIA VR - Virtual Transformation Solutions,SME,Egypt,"""2026-01-12T10:44:19.467Z""",Web 3.0,,FALSE,FALSE,CTO,,Egypt,FALSE,Android 10,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T10:44:19.467Z""",,4122638998,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Gaming, Immersive Tech, Metaverse, PropTech",,
Completed,Visitor Pass,Monta AI,Startup,Egypt,"""2026-01-12T10:32:34.342Z""",Artificial Intelligence,,FALSE,FALSE,Machine Learning Engineer,,Egypt,FALSE,Windows NT 10.0,0,0,FOC,,FOC,,,,,,Visitor invite,Series A,,Visitor Pass,,"""2026-01-12T10:32:34.342Z""",,5918044956,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Software Services",Other,
Completed,Visitor Pass,NTG Egypt,Startup,Egypt,"""2026-01-12T10:22:42.381Z""",Banking & Insurance,,FALSE,FALSE,CTO,,Egypt,FALSE,Windows NT 10.0,0,0,FOC,,FOC,,,,,,Visitor invite,Series A,,Visitor Pass,,"""2026-01-12T10:22:42.381Z""",,5946266185,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Big Data & Analytics, Coding and Development, Digital Finance, Software Services",Corporate Investor,
Drop Off,Visitor Pass,Libyana Mobile Phone,Government,Libya,"""2026-01-12T10:21:15.817Z""",SG & Telecommunications,,FALSE,TRUE,Network Information System Manager,,Libya,FALSE,Windows NT 10.0,0,0,,,Unpaid,,,,,,Online Page,,,Visitor Pass,,"""2026-01-14T00:00:04.000Z""",,5827182370,,,,,,Yes,,"5G & Telecommunications, Big Data & Analytics, Smart Manufacturing, Internet of Things (IOT), Smart Home & Smart Workplace",,
Completed,Exhibitor,bmb,,Egypt,"""2026-01-12T10:18:51.474Z""",,,FALSE,FALSE,Regional Data and Automation Advisor  ,,Egypt,FALSE,Windows NT 10.0,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-12T10:18:51.474Z""",,6815452326,,,,,,No,,,,
Drop Off,Visitor Pass,Larbelectro,Startup,Morocco,"""2026-01-12T10:03:37.588Z""",E-Commerce,,FALSE,TRUE,Ecommerce,,Morocco,FALSE,Windows NT 10.0,0,0,,,Unpaid,,,,,,Pre Pop,Idea Stage/Bootstrapping,,Visitor Pass,,"""2026-01-14T00:00:03.000Z""",,1833459562,20260107_aiemea26_vispromprepop_Ahmed,,email,Eloqua,,Yes,,"Space Tech, Media",Other,
Completed,Visitor Pass,MSA University ,Academia,Egypt,"""2026-01-12T10:03:04.925Z""",Healthcare,,FALSE,FALSE,Dr.,,Egypt,FALSE,Android 10,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T10:03:04.925Z""",,1159766611,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Big Data & Analytics, Immersive Tech, Internet of Things (IOT), Metaverse",,
Completed,Visitor Pass,Fixed Solutions Group ,Industry Association,Egypt,"""2026-01-12T09:30:06.281Z""",Digital Transformation,,FALSE,FALSE,CTO ,,Egypt,FALSE,Android 10,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T09:30:06.281Z""",,4057438477,,,NtegralOneSolutions,VisitorInvite,,No,,"Regulatory Technology, Quantum & High Performance Computing, Big Data & Analytics, Artificial Intelligence, Blockchain",,
Completed,Exhibitor,Tawassul Technology,,Egypt,"""2026-01-12T09:29:40.604Z""",,,FALSE,FALSE,CEO,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-12T09:29:40.604Z""",,6599204099,,,,,,No,,,,
Drop Off,Workshop Pass,diatom CBT,Startup,Egypt,"""2026-01-12T09:29:14.657Z""",E-Commerce,,FALSE,TRUE,CTO,,Egypt,FALSE,Android 10,1500,0,local,,Unpaid,,,,,,Online Page,Pre-Seed,,Workshop Pass,,"""2026-01-14T00:00:04.000Z""",,4829304858,AI_Egypt_2026,120237338950940133,Paid_Social,Meta,120237338951020133,No,,"Artificial Intelligence, Big Data & Analytics, Ecommerce, Marketing & Advertising Tech",Private Equity,
Drop Off,Visitor Pass,enza,Startup,Egypt,"""2026-01-12T09:23:42.677Z""",Banking & Insurance,,FALSE,TRUE,Group CIO,,Egypt,FALSE,Mac OS X 10_15_7,300,0,local,,Unpaid,,,,,,Pre Pop,Series A,,Visitor Pass,,"""2026-01-14T00:00:02.000Z""",,5842791540,20260107_aiemea26_vispromprepop_Ahmed,,email,Eloqua,,No,,"Artificial Intelligence, Cloud Services, Coding and Development",Venture Capital,
Completed,Visitor Pass,ECC,Corporate,Egypt,"""2026-01-12T09:19:06.934Z""",Cosmetics,,FALSE,FALSE,AI Lead,,Egypt,FALSE,Linux x86_64,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T09:19:06.934Z""",,4457388094,,,NtegralOneSolutions,VisitorInvite,,Yes,,"Big Data & Analytics, Software Services, HealthTech, Immersive Tech, PropTech",,
Completed,Visitor Pass,EConnect Africa ,SME,Egypt,"""2026-01-12T09:07:16.925Z""",Artificial Intelligence,,FALSE,FALSE,Business Development Director ,,Egypt,FALSE,Mac OS X 10_15_7,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T09:07:16.925Z""",,3896452226,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, HealthTech, Education Tech",,
Completed,Visitor Pass,BlenDentCAD,Freezone,Egypt,"""2026-01-12T09:04:27.363Z""",Healthcare,,FALSE,FALSE,Dentist,,Egypt,FALSE,Android 10,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T09:04:27.363Z""",,4935908515,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, 3D Printing & Printing Services, Education Tech, Immersive Tech, Metaverse",,
Completed,Workshop Pass,MV Deignan Limited ,Industry Association,Egypt,"""2026-01-12T08:55:55.789Z""",Cyber Security,,FALSE,FALSE,IT Consultant,,United Kingdom,FALSE,iPhone,1500,0,local,card,Paid,,,,,,Online Page,,,Workshop Pass,,"""2026-01-12T09:01:27.000Z""",,3991656578,AI_Egypt_2026,120237336980430133,Paid_Social,Meta,120237336980420133,No,,"Networking & Infrastructure, Cybersecurity, Artificial Intelligence, Creative Economy",,
Completed,All Access Pass,AL,Corporate,Kuwait,"""2026-01-12T08:55:41.225Z""",Data Centres,,FALSE,FALSE,CEO,,Egypt,FALSE,Windows NT 10.0,0,101,international,card,Paid,,,,,,Online Page,,,Delegate,,"""2026-01-13T08:35:00.000Z""",,2700741158,aiemeaegypt26,,popup,website,,No,,"Artificial Intelligence, Cybersecurity, Data Centres",,
Completed,Visitor Pass,Curve AI,SME,Egypt,"""2026-01-12T08:51:12.947Z""",Artificial Intelligence,,FALSE,FALSE,CEO,,Egypt,FALSE,iPhone,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T08:51:12.947Z""",,9800689595,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Big Data & Analytics, Education Tech",,
Completed,Visitor Pass,Astrik Ai,Startup,Egypt,"""2026-01-12T08:18:04.239Z""",Artificial Intelligence,,FALSE,FALSE,CTO,,Egypt,FALSE,Android 10,0,0,FOC,,FOC,,,,,,Visitor invite,Pre-Seed,,Visitor Pass,,"""2026-01-12T08:18:04.239Z""",,6279598576,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Consumer Tech, Digital Finance, Internet of Things (IOT)",Other,
Drop Off,Visitor Pass,ASUS,Industry Association,Egypt,"""2026-01-12T08:17:26.924Z""",Retail Technology,,FALSE,TRUE,Country Account Manager Lead,,Egypt,FALSE,Windows NT 10.0,300,0,local,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-14T00:00:02.000Z""",,1678341102,,,,,,No,,"Energy Tech, Networking & Infrastructure, Retail Tech, Ecommerce, Smart Manufacturing",,
Completed,Exhibitor,BMB,,Lebanon,"""2026-01-12T08:10:52.806Z""",,,FALSE,FALSE,Group Marketing Director,,Lebanon,FALSE,Windows NT 10.0,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-12T08:10:52.806Z""",,2391194317,,,,,,No,,,,
Completed,Visitor Pass,Kfshrc,Government,Saudi Arabia,"""2026-01-12T08:05:12.736Z""",Healthcare,,FALSE,FALSE,"Head, End-User Computing",,Saudi Arabia,FALSE,Windows NT 10.0,0,4.9,international,card,Paid,83e4676a-a34d-47e3-a013-147bd982f197,prepopQZ1K8J,,,,Pre Pop,,,Visitor Pass,,"""2026-01-12T13:31:00.000Z""",,7031506361,20260107_aiemea26_vispromprepop_Ahmed,,email,Eloqua,,No,,"Artificial Intelligence, HealthTech, Internet of Things (IOT), Smart Home & Smart Workplace",,
Completed,Visitor Pass,Oracle ,Corporate,Egypt,"""2026-01-12T07:42:51.362Z""",Cloud Services,,FALSE,FALSE,Senior AI engineer ,,Egypt,FALSE,Android 10,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T07:42:51.362Z""",,2046733104,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Big Data & Analytics, Cloud Services, Coding and Development, Unmanned Aerial Vehicles (Drones)",,
Completed,Exhibitor,Providus Technologies,,Pakistan,"""2026-01-12T07:40:36.670Z""",,,FALSE,FALSE,Sr. Director Business Ops,,Pakistan,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-12T07:40:36.670Z""",,3643755088,,,,,,No,,,,
Completed,Visitor Pass,Navid,Startup,Egypt,"""2026-01-12T07:39:59.205Z""",Artificial Intelligence,,FALSE,FALSE,GenAI Resaerch Lead,,Egypt,FALSE,Linux x86_64,0,0,FOC,,FOC,,,,,,Visitor invite,Pre-Seed,,Visitor Pass,,"""2026-01-12T07:39:59.205Z""",,5965410763,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Coding and Development, Unmanned Aerial Vehicles (Drones), Energy Tech",Private Equity,
Completed,All Access Pass,Future Group,Corporate,Egypt,"""2026-01-12T07:24:03.451Z""",Artificial Intelligence,,FALSE,FALSE,SW development Manager,,Egypt,FALSE,Windows NT 10.0,2500,0,local,card,Paid,42418106-f265-4142-95ac-07f969d4669c,AIEEGY50,,,,Online Page,,,Delegate,,"""2026-01-12T07:25:17.000Z""",,6804419132,,,,,,No,,"Coding and Development, Cloud Services, Big Data & Analytics",,
Completed,All Access Pass,Future Group,Corporate,Egypt,"""2026-01-12T07:16:29.056Z""",Artificial Intelligence,,FALSE,FALSE,CTO,,Egypt,FALSE,Windows NT 10.0,2500,0,local,card,Paid,42418106-f265-4142-95ac-07f969d4669c,AIEEGY50,,,,Online Page,,,Delegate,,"""2026-01-12T07:19:07.000Z""",,6209310000,,,,,,No,,"Big Data & Analytics, Cloud Services, Coding and Development",,
Drop Off,Visitor Pass,STANDARDS,Industry Association,Egypt,"""2026-01-12T07:15:20.363Z""",Construction & Infrastructure,,FALSE,TRUE,CEO,,Egypt,FALSE,iPhone,0,0,,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-14T00:00:01.000Z""",,5484292026,20260107_aiemea26_vispromprepop_Ahmed,,email,Eloqua,,No,,"Artificial Intelligence, Big Data & Analytics, Smart Home & Smart Workplace",,
Completed,Visitor Pass,DigiSoul,Academia,Egypt,"""2026-01-12T07:15:04.709Z""",Artificial Intelligence,,FALSE,FALSE,CBO,,Egypt,FALSE,Android 10,300,0,local,card,Paid,,,,,,Online Page,,,Visitor Pass,,"""2026-01-12T07:18:36.000Z""",,6110017879,,,,,,No,,"Artificial Intelligence, Education Tech",,
Drop Off,Visitor Pass,AlAdham Tec,Non-Profit,Egypt,"""2026-01-12T07:05:19.368Z""",Cyber Security,,FALSE,TRUE,engineer,,Egypt,FALSE,Windows NT 10.0,300,0,local,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-14T00:00:03.000Z""",,9624259350,20260107_aiemea26_vispromprepop_Ahmed,,email,Eloqua,,No,,"Cybersecurity, Smart Home & Smart Workplace, Networking & Infrastructure, Cloud Services, Software Services",,
Completed,Visitor Pass,Tagded ,SME,Egypt,"""2026-01-12T06:31:23.624Z""",Healthcare,,FALSE,FALSE,Head of Marketing,,Egypt,FALSE,iPhone,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-12T06:31:23.624Z""",,1915284219,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Big Data & Analytics, Marketing & Advertising Tech, Cybersecurity",,
Completed,Visitor Pass,Conformity AI,Startup,Egypt,"""2026-01-12T06:29:52.153Z""",Artificial Intelligence,,FALSE,FALSE,Founder,,Egypt,FALSE,Android 10,0,0,FOC,,FOC,,,,,,Visitor invite,Idea Stage/Bootstrapping,,Visitor Pass,,"""2026-01-12T06:29:52.153Z""",,5582281442,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Big Data & Analytics, Cloud Services, HealthTech, Quantum & High Performance Computing",Accelerator,
Completed,Visitor Pass,Network International ,Corporate,Egypt,"""2026-01-12T06:15:41.409Z""",Banking & Insurance,,FALSE,FALSE,Senior Manager- Enterprise Fraud and VAS Advisory Products,,Egypt,FALSE,Android 16,300,0,local,wallet,Paid,,,,,,Online Page,,,Visitor Pass,,"""2026-01-12T06:16:52.000Z""",,9963878006,,,,,,No,,"Artificial Intelligence, Big Data & Analytics, Cloud Services, Digital Finance",,
Drop Off,Visitor Pass,ABNAF GLOBAL TRADE ,Startup,Nigeria,"""2026-01-12T05:28:10.705Z""",AgriTech & FoodTech,,FALSE,TRUE,CEO,,Nigeria,FALSE,Android 10,0,0,,,Unpaid,,,,,,Online Page,Idea Stage/Bootstrapping,,Visitor Pass,,"""2026-01-14T00:00:03.000Z""",,7413376984,20260107_aiemea26_vispromexhtech,,email,Eloqua,,No,,"AgriTech & FoodTech, 5G & Telecommunications, Creative Economy, Consumer Tech, Blockchain",Family Office,
Completed,Exhibitor,Dataiku,,United Arab Emirates,"""2026-01-12T05:02:38.744Z""",,,FALSE,FALSE,"Enterprise Account Executive, Egypt",,Egypt,FALSE,Mac OS X 10_15_7,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-12T05:02:38.744Z""",,5414008911,,,,,,No,,,,
Drop Off,Visitor Pass,October 6 university ,Academia,Egypt,"""2026-01-12T04:48:09.703Z""",Education,,FALSE,TRUE,Assistant professor ,,Egypt,FALSE,Android 10,0,0,,,Unpaid,,,,,,Online Page,,,Visitor Pass,,"""2026-01-14T00:00:02.000Z""",,9326601859,aiemea,,mediapartner,westpost,,No,,"Education Tech, Software Services",,
Drop Off,Visitor Pass,Dubai Courts,Government,United Arab Emirates,"""2026-01-12T03:44:54.800Z""",Government,,FALSE,TRUE,Senior System Administrator,,Egypt,FALSE,Windows NT 10.0,0,7,international,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-14T00:00:01.000Z""",,4242903304,20260107_aiemea26_vispromprepop_Ahmed,,email,Eloqua,,No,,"5G & Telecommunications, Artificial Intelligence, Cloud Services, Cybersecurity, Networking & Infrastructure",,
Completed,Media,,,Egypt,"""2026-01-11T23:05:39.454Z""",,Yes,FALSE,FALSE,Head of the Telecommunications Department at Al-Midan Newspaper and Managing Editor of ICT News Egypt website,Journalist Freelancer,Egypt,FALSE,iPhone,0,0,,,FOC,,,www.elmydannews.com,Www.Ictnewsmasr.com,,Online Page,,,Media,Mrs,"""2026-01-12T04:10:13.791Z""",https://macber-registration.s3.eu-north-1.amazonaws.com/uploads/3dcd2e4d-9cda-4cc4-b239-82c078495161_20260111_230538.webp,1209810456,,,,,,Yes,,,,
Completed,Media,,,Egypt,"""2026-01-11T18:29:19.860Z""",,Yes,FALSE,FALSE,Journalist ,Agency Newspaper,Egypt,FALSE,Android 13,0,0,,,FOC,,,Hossam A. El-hafeez,https://www.albawabhnews.com/,,Online Page,,,Media,Mr,"""2026-01-12T04:10:39.864Z""",https://macber-registration.s3.eu-north-1.amazonaws.com/uploads/3dcd2e4d-9cda-4cc4-b239-82c078495161_20260111_182919.webp,2028497857,,,,,,Yes,,,,
Completed,Media,,,Egypt,"""2026-01-11T16:31:14.525Z""",,Yes,FALSE,FALSE,Deputy Editor-in-Chief of Al-Ahram Economic and Al-Ahram Business,News,Egypt,FALSE,Windows NT 10.0,0,0,,,FOC,,,Ahram business,https://business.ahram.org.eg/,,Online Page,,,Media,Mr,"""2026-01-12T04:11:25.133Z""",https://macber-registration.s3.eu-north-1.amazonaws.com/uploads/3dcd2e4d-9cda-4cc4-b239-82c078495161_20260111_163114.webp,4905423120,,,,,,No,,,,
Completed,Media,,,Egypt,"""2026-01-11T14:56:17.616Z""",,Yes,FALSE,FALSE,Deputy Editor-in-Chief of Rose al-Youssef,News,Egypt,FALSE,Windows NT 10.0,0,0,,,FOC,,,Rosa Elyoussef,https://www.rosaelyoussef.com/,,Online Page,,,Media,Mr,"""2026-01-12T04:11:45.166Z""",https://macber-registration.s3.eu-north-1.amazonaws.com/uploads/3dcd2e4d-9cda-4cc4-b239-82c078495161_20260111_145617.webp,4581264795,,,,,,No,,,,
Completed,Visitor Pass,ExxonMobil Egypt ,Corporate,Egypt,"""2026-01-11T14:36:27.180Z""",Energy & Utilities,,FALSE,FALSE,Board Member ,,Egypt,FALSE,iPhone,300,0,local,card,Paid,,,,,,Online Page,,,Visitor Pass,,"""2026-01-11T14:39:18.000Z""",,4451636731,aiemeaegypt26,,popup,website,,No,Wednesday 11th Feb,"3D Printing & Printing Services, Artificial Intelligence, Big Data & Analytics, Consumer Tech, Digital Finance",,Yes
Completed,Workshop Pass,Company AL-TAHWOL WALAPTEKAR Consulting ,Startup,Saudi Arabia,"""2026-01-11T14:33:08.870Z""",Digital Transformation,,FALSE,FALSE,CEO,,Saudi Arabia,FALSE,Windows NT 10.0,0,30,international,card,Paid,,,,,,Online Page,Pre-Seed,,Workshop Pass,,"""2026-01-11T14:35:55.000Z""",,1498333650,aiemeaegypt26,,popup,website,,No,,"5G & Telecommunications, Cloud Services, Cybersecurity, Data Centres, Internet of Things (IOT)",Private Equity,
